,year,month,location,fatalities,cat
1508,1971,JUN,Bogodorsk Island...,0.0,1
9458,1976,JUN,Philadelphia Int...,0.0,1
7121,1995,JUN,Magdalena de Kin...,0.0,1
11118,1971,JUN,"Shelter Cove, CA",17.0,1
2491,2017,JUN,Chicago-O'Hare I...,0.0,2
13370,1998,JUN,near Abidjan Airport ...,7.0,1
10792,1998,JUN,Santa FÃ©-Sauce ...,0.0,1
19030,1995,JUN,"near Ramona, CA",2.0,1
19191,2003,JUN,near Rooisand Desert ...,4.0,1
2236,1971,JUN,Centenera,5.0,1
14978,1999,JUN,near Coron Airport (XCN),1.0,1
6448,2021,JUN,Las Vegas-McCarr...,0.0,1
20310,2021,JUN,near Teuge Airport,0.0,1
908,1977,JUN,Bangkok Internat...,5.0,2
12595,1977,JUN,"Vero Beach, FL",0.0,1
8856,1977,JUN,Nucet,5.0,1
2538,2004,JUN,Chitral Airport ...,0.0,1
15608,1994,JUN,near Fort Simpson Air...,0.0,1
13166,1977,JUN,Zagreb Airport (...,0.0,1
5188,1977,JUN,Izhevsk Airport ...,0.0,1
19350,1977,JUN,near Salto Airport (STY),5.0,1
2751,2001,JUN,Cootamundra Airp...,0.0,1
12304,1977,JUN,Tucson Internati...,0.0,1
5789,2004,JUN,Kigali Internati...,0.0,1
12958,2021,JUN,Wiener Neustadt ...,0.0,1
4990,2021,JUN,Ilaga Airport (ILA),0.0,1
4988,2016,JUN,Ilaga Airport (ILA),0.0,1
6208,2001,JUN,La Ronge Airport...,0.0,1
11181,2004,JUN,SiglufjÃ¶rdur Ai...,0.0,1
20835,1977,JUN,near Wake Island Airp...,16.0,1
3600,1976,JUN,Entebbe Airport ...,0.0,1
21299,1976,JUN,within Valikhanovskiy d...,3.0,1
20199,2021,JUN,near Tanay Airfield,5.0,1
18468,1995,JUN,near Palmerston North,4.0,1
660,1995,JUN,Atlanta-William ...,0.0,1
13426,1999,JUN,near Agen-La Garenne ...,2.0,1
13003,1971,JUN,Winston-Salem Ai...,0.0,1
3589,1976,JUN,"Engels district,...",2.0,1
5479,1976,JUN,Kama River,4.0,1
20192,2017,JUN,near Tampico-Gen F Ja...,0.0,1
11857,2017,JUN,TarapacÃ¡ Airpor...,0.0,1
16782,1976,JUN,near Kota Kinabalu Ai...,11.0,1
13191,1999,JUN,Zhanjiang Airpor...,0.0,1
12802,1971,JUN,Washington-Dulle...,0.0,1
667,2017,JUN,Atlanta-William ...,0.0,1
9049,1994,JUN,Orlando Internat...,0.0,1
11782,1994,JUN,"Taku Inlet, AK",7.0,1
3088,2021,JUN,Denver Internati...,0.0,1
18115,1971,JUN,near New Haven Airpor...,28.0,1
17039,1971,JUN,near Las Palmas-Gando...,3.0,1
12405,2017,JUN,Ulan Bator-Ching...,0.0,1
17272,2001,JUN,near Luena,0.0,1
10448,2018,JUN,Saint Tropez-La ...,0.0,1
9220,2018,JUN,Panama City Albr...,0.0,1
3915,2018,JUN,Frankfurt Intern...,0.0,1
5411,2018,JUN,Jumla Airport (JUM),0.0,1
6266,1995,JUN,Lagos-Murtala Mu...,16.0,1
16941,1995,JUN,near La Romana,2.0,1
10092,1975,JUN,Riberalta Airpor...,0.0,1
8742,1995,JUN,"Nixon Fork Mine, AK",0.0,1
17995,2018,JUN,near Nabire Airport (...,0.0,1
8408,1995,JUN,Nairobi,0.0,1
8870,2003,JUN,Nyagan Airport,0.0,1
18187,2018,JUN,near Njabini,10.0,1
12975,1975,JUN,"Williams Lake, BC",0.0,1
14395,2021,JUN,near Bukavu-Kavumu Ai...,3.0,1
4766,1995,JUN,Hohenems Airport...,0.0,1
5314,1995,JUN,Jeremie Airport ...,0.0,1
14645,1995,JUN,near Catumbela Airpor...,48.0,1
10568,1975,JUN,San Borja Airpor...,0.0,1
15164,1972,JUN,near Delhi-Palam Airp...,86.0,1
7563,2018,JUN,Mendi Airport (MDU),0.0,1
4765,1998,JUN,Hog River Airpor...,0.0,1
12636,1996,JUN,Villa Gladys Air...,2.0,1
14368,1998,JUN,near Bucharest,0.0,1
8857,2003,JUN,Nueva Gerona-Raf...,0.0,1
14946,1972,JUN,near Compostela,4.0,1
82,2003,JUN,Adar Yel,0.0,1
12018,1975,JUN,Thessaloniki Air...,0.0,1
17374,1972,JUN,near Magong AFB (MZG),6.0,1
9382,1975,JUN,"Pedro Afonso, GO",4.0,1
4355,1975,JUN,Guadeloupe,0.0,1
18838,2003,JUN,"near Porto Belo Farm, RJ",0.0,1
8605,1975,JUN,New York-John F....,113.0,1
5624,1975,JUN,Kaufering,3.0,1
10705,2018,JUN,San Pedro Airpor...,0.0,1
653,2021,JUN,Atlanta-Cobb Cou...,0.0,1
6167,1975,JUN,La Libertad,0.0,1
14311,1975,JUN,near Bremen Airport (...,0.0,1
10498,2018,JUN,Salt Lake City I...,0.0,1
19550,2001,JUN,near Santiago de Comp...,0.0,1
4283,1995,JUN,Green Island Air...,0.0,1
686,1975,JUN,Atlantic Ocean o...,0.0,1
7079,1971,JUN,Madras Airport (...,0.0,1
20286,1995,JUN,near Tepic Airport (TPQ),2.0,1
11321,2018,JUN,"SouguÃ©ta, Kindia",4.0,1
18181,1976,JUN,near Nizhneangarsk Ai...,5.0,1
5832,1976,JUN,Kinshasa-N'Djili...,0.0,1
21074,2021,JUN,"near Zaboyskiy, Slavy...",0.0,1
4917,2021,JUN,Hubli Airport (HBX),0.0,1
7061,1976,JUN,MacÃ­as Nguema B...,45.0,1
19082,1998,JUN,"near Reserve, NM",2.0,1
6714,2021,JUN,London Heathrow ...,0.0,1
7779,1995,JUN,Minneapolis-St. ...,0.0,1
15864,1976,JUN,near Guam-Agana NAS (...,46.0,1
5637,1976,JUN,Kazan,1.0,1
4043,2017,JUN,Garbaharey Airpo...,0.0,1
15130,2017,JUN,near Dawei,122.0,1
6591,1995,JUN,Lielvarde Air Base,2.0,1
591,1998,JUN,Asmara Internati...,0.0,1
7471,1971,JUN,"McKenzie Lake, ON",0.0,1
6135,1971,JUN,KÃ¸benhavn-Kastr...,0.0,1
14161,2018,JUN,near Biskra Airport (...,1.0,1
7497,1971,JUN,MedellÃ­n-Enriqu...,0.0,1
8600,1971,JUN,New York-John F....,1.0,1
19582,1975,JUN,near Saravena,3.0,1
20799,1995,JUN,near Volgograd,0.0,1
11768,1995,JUN,Taitung Airport ...,0.0,1
2953,2018,JUN,Damascus Interna...,0.0,1
17455,1975,JUN,near Manila,1.0,1
16029,1995,JUN,near Herpuchi,13.0,1
17514,1975,JUN,near Markovo,0.0,1
4497,1995,JUN,Hakodate Airport...,0.0,1
19218,2003,JUN,near Rudshour,7.0,1
5223,2003,JUN,Jaffna-Palaly Ai...,0.0,1
20874,1975,JUN,near Watertown Airpor...,0.0,1
1572,1975,JUN,Bombay-Santacruz...,0.0,2
16499,1975,JUN,near Karaganda,0.0,1
3497,1977,JUN,El Fasher Airpor...,0.0,1
8778,1992,JUN,Noril'sk Airport...,10.0,1
15191,2016,JUN,near Dervenochoria,0.0,1
1679,1992,JUN,Bratsk Airport (...,1.0,2
11220,2013,JUN,Singapore-Seleta...,0.0,1
17842,1985,JUN,near Montgomery-Orang...,2.0,1
20712,1982,JUN,"near Verbovichi, Naro...",132.0,1
18566,1982,JUN,near Pebble Island (I...,5.0,1
7324,2011,JUN,Manta Airport (MEC),0.0,1
1619,2007,JUN,Boston-Logan Int...,0.0,1
7977,1982,JUN,Montreal-Dorval ...,0.0,1
10779,1991,JUN,Santa BÃ¡rbara d...,0.0,1
11448,1985,JUN,Stavropol region,2.0,1
7886,1985,JUN,Moma,0.0,1
18935,1991,JUN,near Puerto Plata-La ...,0.0,1
20455,1985,JUN,near Trenton-Mercer C...,0.0,1
1628,2007,JUN,BouakÃ© Airport ...,4.0,1
17988,2013,JUN,near N'GaoundÃ©rÃ© Ai...,1.0,1
1326,2008,JUN,Berne-Belp Airpo...,0.0,1
6943,1991,JUN,Lukla Airport (LUA),0.0,1
17718,2007,JUN,near Milwaukee-Genera...,6.0,1
17739,1981,JUN,near Miraflores Airpo...,2.0,1
21204,1985,JUN,within Bulgaria,1.0,1
6003,2008,JUN,Krems-Langenlois...,0.0,1
18078,1981,JUN,"near Nassau, Bahamas",0.0,1
11727,1991,JUN,Taegu Airport (TAE),0.0,1
12173,2011,JUN,Toronto-Buttonvi...,0.0,1
21102,1989,JUN,near Zella,0.0,1
19861,1991,JUN,near Sokoto Airport (...,4.0,1
1677,1981,JUN,Bratsk Airport (...,0.0,1
18061,1981,JUN,near Narsarsuaq,0.0,1
18507,1989,JUN,near Paramaribo-Zande...,176.0,1
14974,1985,JUN,"near Cork, Ireland",329.0,1
14784,2008,JUN,near Chifeng,3.0,1
1292,1989,JUN,Berlin-SchÃ¶nefe...,21.0,1
18631,2011,JUN,near Petrozavodsk Air...,47.0,1
18103,2013,JUN,near Nekrasovka,0.0,1
1470,2007,JUN,Blenheim-Woodbou...,0.0,1
18077,2007,JUN,near Nassau Internati...,0.0,1
19927,1989,JUN,near St. Anne-des-Mon...,4.0,1
9188,1989,JUN,Palma de Mallorc...,0.0,1
2403,2007,JUN,Chennai Airport ...,0.0,1
9967,1982,JUN,"RAAF Amberley, QLD",0.0,1
13982,2013,JUN,near Baton Rouge Metr...,1.0,1
14623,1989,JUN,near Cartersville Air...,2.0,1
19537,1985,JUN,"near Santa Maria, RS",7.0,1
12787,1982,JUN,Warszawa-Okecie ...,0.0,1
12587,1989,JUN,Vereda el Salitre,6.0,1
19514,1985,JUN,near Sangar,0.0,1
11427,1982,JUN,St. Petersburg I...,0.0,1
3397,1991,JUN,DÃ¼sseldorf Airp...,0.0,1
4289,2008,JUN,Greensburg-Decat...,0.0,1
1160,1985,JUN,Beirut Internati...,1.0,2
11444,1982,JUN,Staunton-Shenand...,0.0,1
5581,2007,JUN,Karakuzhur,0.0,1
8496,2011,JUN,Nashville-John C...,0.0,1
10277,1982,JUN,Rondon Airport (...,0.0,1
6138,1982,JUN,KÃ¸benhavn-Kastr...,0.0,1
19996,1985,JUN,"near Suduntui, Chita ...",0.0,1
18565,1982,JUN,near Pebble Island,7.0,1
5811,1985,JUN,"King Salmon, AK",0.0,1
9795,1991,JUN,Pratica di Mare ...,0.0,1
7423,2008,JUN,Mathiang Airfield,0.0,1
20295,2013,JUN,"near Terenozek, Kyzyl...",1.0,1
5632,2013,JUN,Kawthaung Airpor...,0.0,1
17141,2011,JUN,near Libreville Airpo...,0.0,1
6849,1985,JUN,Los Angeles-Van ...,0.0,1
19054,1991,JUN,"near Razdolnoye, Ural...",3.0,1
10681,1985,JUN,San Juan-Luis Mu...,0.0,1
1155,1982,JUN,Beirut Internati...,0.0,6
12583,2007,JUN,Venice-Treviso A...,0.0,1
13311,1991,JUN,between Santa Ba...,0.0,1
7392,2013,JUN,Marsh Harbour In...,0.0,1
18890,1985,JUN,near Provins,2.0,1
9097,1985,JUN,Oslo-Fornebu Air...,0.0,1
9840,2010,JUN,"Puerta del Este,...",3.0,1
1655,2010,JUN,Brac Airport (BWK),0.0,1
21016,1991,JUN,near Yartsevo,2.0,1
19838,1981,JUN,"near Smithers, BC",0.0,1
11103,2010,JUN,Sharana Air Base,0.0,1
16104,1981,JUN,near Hualien Airport ...,2.0,1
14852,1991,JUN,near Chute des Passes...,2.0,1
6377,2013,JUN,Lanseria Airport...,0.0,1
11043,2013,JUN,Seronera Airport...,0.0,1
7216,2006,JUN,Managua Internat...,0.0,1
7228,2006,JUN,Manassas Regiona...,0.0,1
3366,1986,JUN,Dundo Airport (DUE),0.0,1
5851,2010,JUN,Kinshasa-N'Djili...,0.0,1
6648,2010,JUN,Little Peconic B...,0.0,1
3206,1981,JUN,Dillingham Munic...,0.0,1
19307,2013,JUN,near Saint-Mathieu-de...,0.0,1
2586,2013,JUN,Cincinnati Munic...,0.0,1
13944,1991,JUN,near Barranquilla-Ern...,2.0,1
2115,2009,JUN,CapurganÃ¡ Airpo...,0.0,1
15505,2010,JUN,near Felipe Carrillo ...,9.0,1
14960,2013,JUN,near Cookstown Airpor...,0.0,1
11885,1988,JUN,Tau Airport (TAV),0.0,1
12331,1988,JUN,Tulsa Internatio...,0.0,1
14471,1986,JUN,near Cairo Internatio...,23.0,1
14491,1986,JUN,"near Calgary, AB",8.0,2
1294,2010,JUN,Berlin-SchÃ¶nefe...,0.0,1
8847,2008,JUN,Novoternovskiy,2.0,1
11081,2013,JUN,Shanghai-Hongqia...,0.0,1
12464,2006,JUN,Upland-Cable Air...,1.0,1
787,2006,JUN,Bagram Air Base ...,0.0,1
8405,1981,JUN,Nailstone,3.0,1
9421,1986,JUN,Penza Airport (PEZ),1.0,1
4248,1986,JUN,Grand Canyon Nat...,20.0,1
6665,1991,JUN,Ljubljana-Brnik ...,0.0,1
19483,1988,JUN,"near San Mateo, ManabÃ­",6.0,1
370,2010,JUN,Amsterdam-Schiph...,0.0,1
19785,1991,JUN,near Simikot Airport ...,0.0,1
18618,1989,JUN,"near Petersburg, AK",0.0,1
10971,1985,JUN,Sebha Airport (SEB),0.0,1
11258,1991,JUN,Slavonski Brod,0.0,1
5547,2013,JUN,Kapuskasing Airp...,0.0,1
16378,1985,JUN,"near Juara Airport, M...",17.0,1
8035,1991,JUN,Moscow,0.0,1
16911,2008,JUN,near La Junta,1.0,1
20740,2006,JUN,near Vilanculos Airpo...,1.0,1
6889,1991,JUN,Luanda-4 de Feve...,10.0,1
14707,1991,JUN,near Charallave-Ãsca...,4.0,1
20226,1989,JUN,near Tarma,59.0,1
12004,1981,JUN,Thandwe Airport ...,0.0,1
11187,1981,JUN,Simferopol Airpo...,0.0,1
2206,2006,JUN,Catania-Fontanar...,0.0,1
13905,1991,JUN,near Banyutanni,0.0,1
17559,1991,JUN,near Matthewtown,2.0,1
9971,1981,JUN,Rabaul-Lakunai A...,0.0,1
4143,1981,JUN,Gilgit Airport (...,0.0,1
14767,2013,JUN,near Chicago-Executiv...,0.0,1
19327,1981,JUN,near Saldus,2.0,1
12204,1988,JUN,Toulouse-Blagnac...,0.0,1
18117,2006,JUN,near New London-Groto...,2.0,1
19011,2010,JUN,near QuÃ©bec City Jea...,7.0,1
20003,1991,JUN,"near Sukhov-2-i, Mikh...",3.0,1
1794,2006,JUN,Bucharest-Baneas...,0.0,1
15237,2008,JUN,near Dmitrievskaya,0.0,1
16626,2008,JUN,near Khartoum-Civil A...,4.0,1
11189,2013,JUN,Simikot Airport ...,0.0,1
20384,1988,JUN,near Tobolsk,2.0,1
20634,1981,JUN,near Ust'-Barguzin,48.0,1
14782,2010,JUN,near Chiclayo-Capitan...,0.0,1
7302,2013,JUN,Manila-Ninoy Aqu...,0.0,1
10722,1988,JUN,San Salvador-Com...,0.0,1
5877,2008,JUN,Kisangani-Bangok...,0.0,1
5125,1985,JUN,Istanbul-AtatÃ¼r...,0.0,1
14069,2011,JUN,"near Beregovoy, Amur ...",0.0,1
15465,1983,JUN,near Fairbanks-Metro ...,0.0,1
6392,2007,JUN,Laramie Regional...,0.0,1
8063,1984,JUN,Moskva-Sheremety...,0.0,1
2474,1983,JUN,Chicago-O'Hare I...,0.0,1
15666,1983,JUN,"near Gali, Abkhazia",0.0,1
12403,1983,JUN,Ulan Bator-Buyan...,0.0,1
2669,2011,JUN,Cold Bay Airport...,0.0,1
4310,1989,JUN,Grenville Channe...,0.0,1
13816,2008,JUN,near Baghdad Internat...,0.0,1
11168,1983,JUN,"Siddipet, Bussap...",3.0,1
3452,2007,JUN,"Egegik Airport, ...",0.0,1
18168,1983,JUN,near Niela,7.0,1
16912,2012,JUN,"near La Leona,Tocaima...",4.0,1
5671,1990,JUN,Kenkiyak,0.0,1
1156,1983,JUN,Beirut Internati...,0.0,1
4700,2011,JUN,Helgoland Airpor...,0.0,1
10580,1984,JUN,San Diego Intern...,0.0,1
5750,2008,JUN,Khartoum-Civil A...,30.0,1
17048,1983,JUN,near Las Vegas-Nellis...,6.0,1
19754,1990,JUN,"near Shurma, Urzhum d...",3.0,1
12171,1983,JUN,Toronto Internat...,2.0,1
12251,1983,JUN,Trinidad Airport...,5.0,1
14913,1983,JUN,near Cold Bay Airport...,0.0,1
17401,2008,JUN,near Malakal,7.0,1
12363,2012,JUN,Tver-Migalovo Ai...,0.0,1
13084,1989,JUN,YaoundÃ©-Ville A...,3.0,1
19125,1984,JUN,"near Rio das Ostras, RJ",18.0,1
10746,1984,JUN,Sanday Airport (...,0.0,1
10735,1984,JUN,Sana'a Internati...,0.0,1
4665,1983,JUN,Havana-JosÃ© Mar...,0.0,1
12126,2012,JUN,Tokyo-Narita Air...,0.0,1
2590,1983,JUN,Cincinnati/North...,23.0,1
16416,1990,JUN,near Kabul Airport (KBL),0.0,1
9040,1990,JUN,Orenburg Airport...,0.0,1
7450,2007,JUN,"Mayo Airport, YT...",1.0,1
4867,1983,JUN,Houston-Hobby Ai...,0.0,1
18925,1983,JUN,near Puerto Maldonado,9.0,1
495,1990,JUN,Antwerpen-Deurne...,0.0,1
3944,1990,JUN,Fresno-Chandler ...,0.0,1
382,2007,JUN,An Naeem Airstrip,1.0,1
7751,1983,JUN,"Millhaven, GA",2.0,1
4707,1990,JUN,Helsinki-Vantaa ...,0.0,2
5429,1980,JUN,Kabul Airport (KBL),0.0,1
5322,2012,JUN,Jersey-States Ai...,0.0,1
11476,1990,JUN,Stockholm-Arland...,0.0,2
10753,2012,JUN,Sandy Lake Airpo...,0.0,1
9227,1983,JUN,Panama City-Tocu...,0.0,1
16296,2012,JUN,near Jakarta-Halim Pe...,11.0,1
20600,1990,JUN,near Unalakleet Airpo...,0.0,1
10844,1990,JUN,Santiago-Arturo ...,0.0,1
885,1983,JUN,Bandar Lampung-B...,3.0,1
9790,2012,JUN,Praha-Ruzyne Int...,0.0,1
4853,2012,JUN,Hotan Airport (HTN),2.0,1
14304,2007,JUN,near Brazzaville,0.0,1
7762,2012,JUN,Minden-Tahoe Air...,0.0,1
17773,2012,JUN,"near Modena, Iron Cou...",2.0,1
8345,1983,JUN,MÃ©rida-Rejon Ai...,0.0,1
16683,1983,JUN,near Kinmen-Shang-Yi ...,38.0,1
20259,2007,JUN,"near Tehachapi, CA",0.0,1
15218,1990,JUN,near Didcot,0.0,1
16431,1983,JUN,"near Kahului, HI",0.0,1
15844,2008,JUN,near Gryzlov,5.0,1
16610,1983,JUN,near Kharkiv-Sokilnyk...,0.0,1
13231,2007,JUN,ZÃ¼rich-Kloten A...,0.0,1
10698,2008,JUN,"San Marcos,TX",0.0,1
7032,2007,JUN,M'Banza Congo Ai...,6.0,1
16552,1983,JUN,near Kazarman,0.0,1
12671,2011,JUN,Vladikavkaz Airp...,0.0,1
18724,1984,JUN,near Playa Baracoa Ai...,0.0,1
9639,2012,JUN,Pontianak-Supadi...,0.0,1
2528,2013,JUN,"Chino Airport, C...",0.0,1
1998,1984,JUN,Calcutta Airport...,0.0,1
19670,1982,JUN,near Severomorsk-1 Na...,15.0,1
1574,1982,JUN,Bombay-Santacruz...,17.0,1
13013,1982,JUN,Wollaston Lake A...,0.0,1
10507,2007,JUN,Saltillo Airport...,0.0,1
5512,1990,JUN,Kangiqsujuaq Air...,0.0,1
13163,1989,JUN,Zabol Airport (ACZ),6.0,1
5987,1982,JUN,Krasnoarmeiskaya,0.0,1
3149,1984,JUN,Detroit-Metropol...,0.0,1
10621,2008,JUN,San Francisco In...,0.0,1
2744,2007,JUN,Conway-Dennis F....,2.0,1
11048,1982,JUN,Serra de Pacatub...,137.0,1
9617,1982,JUN,Polevoye,0.0,1
9902,2012,JUN,Pweto Airport (PWO),0.0,1
5241,1984,JUN,Jakarta-Kemayora...,0.0,1
11694,1982,JUN,Tabatinga Intern...,44.0,1
10856,1990,JUN,Santo Domingo,0.0,1
9470,2007,JUN,Phnom Damrey,22.0,1
8251,2007,JUN,Mulia Airport (LII),0.0,1
2991,2013,JUN,Davao City-Franc...,0.0,1
18602,1991,JUN,near Perekopivka,1.0,1
19656,1982,JUN,near Seoul-Seongnam A...,53.0,1
6409,1985,JUN,Larnaca Airport ...,0.0,1
920,1984,JUN,Bangkok-Don Muan...,0.0,1
4956,2008,JUN,Hyannis-Barnstab...,1.0,1
12025,1990,JUN,"Thistle Lake, NT",2.0,1
15624,2013,JUN,near Francistown Airp...,2.0,1
166,1984,JUN,Ajaccio-Campo de...,0.0,1
16452,2007,JUN,near Kamina,1.0,1
16432,1989,JUN,near Kaifeng Nanjiao ...,5.0,1
8757,2011,JUN,"Nome Airport, AK...",0.0,1
15517,2013,JUN,near FertÃ¶szentmiklÃ...,0.0,1
18773,1985,JUN,near Ponta de Mucurip...,4.0,1
19665,2012,JUN,"near Serov, Sverdlovs...",13.0,1
9765,2011,JUN,Postville Airpor...,0.0,1
19815,1984,JUN,"near Sivakovka, Khoro...",0.0,1
14258,2012,JUN,near Borodyanka Airfield,5.0,1
596,2012,JUN,Aspen-Pitkin Cou...,0.0,1
655,2012,JUN,Atlanta-DeKalb P...,0.0,1
5621,1983,JUN,"Kauai, HI",14.0,1
15818,2011,JUN,"near Gray, TN",0.0,1
8924,1984,JUN,Odessa Region,0.0,1
17013,1984,JUN,near Land's End,0.0,1
12178,1984,JUN,Toronto-Pearson ...,0.0,1
14110,2008,JUN,"near Betz, Oise",0.0,1
12557,2012,JUN,Vanimo Airport (...,0.0,1
7041,1990,JUN,Mabuiag Island A...,0.0,1
10436,2008,JUN,Saint Petersburg...,0.0,1
11169,2008,JUN,Sidra Airstrip,0.0,1
15958,1989,JUN,near Hargeisa,30.0,1
3983,1984,JUN,Fuzhou Yixu Airp...,0.0,1
7219,1983,JUN,Managua-Augusto ...,0.0,1
6408,1983,JUN,Larnaca Airport ...,0.0,1
16293,1982,JUN,near Jakarta,0.0,1
1642,1984,JUN,Bournemouth Inte...,0.0,1
20253,2008,JUN,near Tegal Lilin,18.0,1
10777,2007,JUN,Santa Barbara Mu...,0.0,1
781,1984,JUN,Baghdad-Saddam I...,0.0,1
3387,1982,JUN,"Dvoinovski, Volg...",0.0,1
13557,1990,JUN,near Altamira Airport...,22.0,1
5892,2007,JUN,Kizota,0.0,1
13182,1982,JUN,Zegrze Pomorskie,0.0,1
20951,1984,JUN,near Windsor Locks-Br...,3.0,1
16719,1989,JUN,near Kiunga,2.0,1
485,2012,JUN,Antigua-Coolidge...,0.0,1
919,1982,JUN,Bangkok-Don Muan...,0.0,1
70,2012,JUN,Accra-Kotoka Air...,10.0,1
16985,2012,JUN,near Lagos-Murtala Mu...,159.0,1
10263,2013,JUN,Roma-Fiumicino A...,0.0,1
16232,2012,JUN,"near Isla de Flores, ...",2.0,1
17892,1980,JUN,near Moskva-Vnukovo A...,3.0,1
16465,1987,JUN,near Kandahar,8.0,2
2429,1980,JUN,Chiang Rai Airpo...,0.0,1
19001,1988,JUN,near Quito,11.0,1
11188,2009,JUN,Simferopol Airpo...,0.0,1
19232,2014,JUN,"near Rybinsk, Yarosla...",1.0,1
3984,1987,JUN,Fuzhou Yixu Airp...,0.0,1
394,1987,JUN,Anchorage Intern...,0.0,1
12979,1992,JUN,Wilmington Airpo...,4.0,1
2248,1992,JUN,Cerro Copey,0.0,1
1748,1987,JUN,Brookfield Farm,0.0,1
15829,1988,JUN,near Greenville Airpo...,6.0,1
1499,2006,JUN,Bocas Del Toro A...,0.0,1
20846,2009,JUN,near Wamena Airport (...,3.0,1
10121,2009,JUN,Rinchi village i...,13.0,1
11111,1992,JUN,"Sheboygan Falls, WI",2.0,1
13650,1992,JUN,near Anniston-County ...,3.0,1
16969,1987,JUN,near Lae,2.0,1
4943,2014,JUN,Huntsville Inter...,3.0,1
7235,1981,JUN,Manaus-Eduardo G...,0.0,1
3002,1987,JUN,"Dayton Airport, ...",0.0,1
4447,1988,JUN,Guna Airport (GUX),0.0,1
1712,2006,JUN,Brisbane Interna...,0.0,1
7076,1987,JUN,Madisonville Mun...,0.0,1
1024,1986,JUN,Barrow-In-Furnes...,0.0,1
3042,1988,JUN,Delhi-Indira Gan...,0.0,1
11828,2009,JUN,Tanahmerah Airpo...,0.0,1
15308,1980,JUN,near Dushanbe,29.0,1
10480,2009,JUN,Salerno FOB,0.0,1
12648,1981,JUN,Villavicencio Ai...,0.0,1
6376,2010,JUN,Lanseria Airport...,0.0,1
21198,1987,JUN,within Bolivar State,10.0,1
1936,1988,JUN,Cabimas-Oro Negr...,0.0,1
16914,1986,JUN,near La Macarena Airp...,3.0,1
3414,2006,JUN,East Midlands Ai...,0.0,1
1269,1987,JUN,Berdyansk Airpor...,8.0,1
602,2014,JUN,Astana Internati...,0.0,1
16540,1986,JUN,near Kayseri-Erkilet ...,0.0,1
7487,1988,JUN,Medan-Polonia Ai...,0.0,1
17755,2009,JUN,near Mitsamiouli,152.0,1
16239,1980,JUN,near Isola d'Elba,0.0,1
20100,2009,JUN,near SÃ£o Pedro and S...,228.0,1
4342,2009,JUN,Gryttjom airfiel...,0.0,1
6839,2006,JUN,Los Angeles Inte...,0.0,1
13143,1980,JUN,Yuma Internation...,0.0,1
11064,2010,JUN,Shabunda,0.0,1
3880,2009,JUN,Fort Worth-Meach...,0.0,1
9112,2010,JUN,Ottawa/Macdonald...,0.0,1
9620,2009,JUN,"Pologi, Zaporizh...",0.0,1
12483,2009,JUN,Urumqi Airport (...,0.0,1
20158,2006,JUN,near Taiynsha,1.0,1
17029,1986,JUN,"near Laphroaig, Isle ...",1.0,1
1745,1988,JUN,Bronson Creek Ai...,0.0,1
16638,1987,JUN,near Khost,53.0,1
1823,1980,JUN,"Buenos Aires, BA",0.0,1
3365,2006,JUN,DunaÃºjvÃ¡ros Ai...,0.0,1
558,2014,JUN,"AruanÃ£ Airport, GO",0.0,1
6516,2010,JUN,Leeds/Bradford A...,0.0,1
878,2006,JUN,Bandanaira Airpo...,0.0,1
4499,2009,JUN,Halaveli Resort ...,0.0,1
13657,2006,JUN,near Anyang VOR,0.0,1
18872,2009,JUN,near Primorsko-Ahtars...,0.0,1
5278,1987,JUN,Jasper-Walker Co...,0.0,1
9240,1992,JUN,Pantelleria Airp...,0.0,1
17277,2014,JUN,near Lugansk Airport ...,49.0,1
13506,1988,JUN,near Aleksandriya,0.0,1
6778,2014,JUN,London-Stansted ...,0.0,2
7378,1992,JUN,Marromeu Airport...,0.0,1
2109,2006,JUN,Cape Town Intern...,0.0,1
17563,1987,JUN,"near Maudsley Lake, SK",0.0,1
7220,1986,JUN,Managua-Augusto ...,0.0,1
18333,2014,JUN,near Olsztyn/Dajtki A...,0.0,1
21277,2010,JUN,within Peru,0.0,1
8039,1992,JUN,Moscow-Vnukovo A...,1.0,1
12872,1981,JUN,"West Deering, NH",0.0,1
5442,2014,JUN,Kabul Airport (KBL),0.0,1
1857,1986,JUN,Buffalo Municipa...,3.0,1
1871,2014,JUN,Bukavu-Kavumu Ai...,0.0,1
15168,1986,JUN,near Dembidollo,0.0,1
20991,1980,JUN,near Yacuiba,13.0,1
16390,2006,JUN,near Jumla Airport (JUM),9.0,1
12696,1981,JUN,Voroshilovgrad r...,0.0,1
11566,2014,JUN,Surabaya-Juanda ...,0.0,1
11246,2009,JUN,Sittwe-Civil Air...,0.0,1
16640,1988,JUN,near Khost,35.0,1
17553,1980,JUN,near Matala,19.0,1
18962,1988,JUN,near Putao Airport (PBU),4.0,1
1738,1980,JUN,Brno-Cernovice,0.0,1
14109,1981,JUN,"near Bettles, AK",0.0,1
8249,1988,JUN,Mulhouse-Habshei...,3.0,1
5400,2006,JUN,Juba Airport (JUB),0.0,1
17569,1992,JUN,near Mayaguez-Eugenio...,5.0,1
8530,2006,JUN,NecoclÃ­ Airport...,0.0,1
11917,2014,JUN,Tehran-Imam Khom...,0.0,1
4731,1987,JUN,Hidden Bay Airst...,0.0,1
9261,1987,JUN,Paraparau,0.0,1
14936,1980,JUN,near Columbus Municip...,3.0,1
